Date,Open,High,Low,Close,Volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2020-06-25,21218.05,21703.5,20926.45,21506.15,586179820,,,
2020-06-26,21735.05,21784.65,21320.1,21592.05,375592321,,,
2020-06-29,21291.55,21440.05,21026.45,21359.0,328004604,,,
2020-06-30,21524.3,21650.5,21212,21370.15,292655825,,,
2020-07-01,21354.1,22061.6,21281.85,21977.6,385956486,,,
2020-07-02,22133.8,22344.85,21890.5,21953.2,398994350,,,
2020-07-03,22101.75,22130.3,21768,21852.4,256179957,,,
2020-07-06,22270.95,22399.25,22171.05,22198.95,290921694,,,
2020-07-07,22254.3,22674.5,22040.35,22628.0,455766093,,,
2020-07-08,22700.9,23080.6,22499.5,22584.65,673130542,,,
2020-07-09,22753.15,22998.3,22673.4,22907.2,355982560,,,
2020-07-10,22720.95,22835.2,22320.05,22398.45,457099610,,,
2020-07-13,22613.25,22657.4,21981.65,22089.25,293704011,,,
2020-07-14,21877.6,21909.7,21222.45,21392.2,338499620,,,
2020-07-15,21634.25,21935.5,21230.55,21340.75,359145119,,,
2020-07-16,21453.25,21671.25,21027.85,21597.15,348563989,,,
2020-07-17,21608.05,22065,21550.8,21966.8,294921788,,,
2020-07-20,22307.3,22520.45,22187.8,22321.85,349653489,,,
2020-07-21,22639.85,22861.9,22597.95,22782.0,316649600,,,
2020-07-22,23159,23211.35,22658.2,22882.6,412721326,,,
2020-07-23,22854.85,23122.35,22734.9,23083.9,307580829,,,
2020-07-24,22853.2,22854.05,22417.2,22662.05,436264876,,,
2020-07-27,22664.6,22668.05,21801.35,21848.75,340888880,,,
2020-07-28,21940.15,22233,21611.4,22105.2,379785455,,,
2020-07-29,22075,22346.4,21906.35,22076.6,400357048,,,
2020-07-30,22195.05,22252.6,21580.15,21646.85,299568955,,,
2020-07-31,21730.55,21806.95,21375,21640.05,397341689,,,
2020-08-03,21543.8,21543.8,21031.45,21072.1,431029295,,,
2020-08-04,21248.25,21576.35,21057.75,21490.5,297019822,,,
2020-08-05,21686.85,21936.5,21448.4,21509.95,338829581,,,
2020-08-06,21644.25,21926.55,21370.3,21642.6,386597915,,,
2020-08-07,21620.25,21787.25,21451.3,21754.0,378616471,,,
2020-08-10,21824.9,22071.95,21795.1,21900.25,261796164,,,
2020-08-11,22050.2,22277.6,22039.85,22227.2,377912975,,,
2020-08-12,22135.95,22326.55,21990.2,22264.0,507472323,,,
2020-08-13,22395.2,22439.95,22139.6,22196.35,289096635,,,
2020-08-14,22334.95,22334.95,21459.1,21679.4,318837489,,,
2020-08-17,21906.95,21909.4,21403.15,21700.85,263359893,,,
2020-08-18,21702,22227.75,21629.4,22170.6,311809274,,,
2020-08-19,22315.4,22419.35,22234.25,22285.9,348005901,,,
2020-08-20,21989.9,22079.9,21886.7,21999.45,314838525,,,
2020-08-21,22190.7,22344.05,22165.05,22299.6,347083160,,,
2020-08-24,22436.85,22897.5,22410.05,22833.0,346273118,,,
2020-08-25,22973.4,23180.3,22857.9,23092.15,422190044,,,
2020-08-26,23175.55,23453.4,23093.15,23414.2,337920632,,,
2020-08-27,23511.45,23704.05,23464.15,23600.35,430926732,,,
2020-08-28,23635.3,24611.8,23599.2,24523.8,812646625,,,
2020-08-31,25038.8,25232.6,23385.3,23754.35,712975732,,,
2020-09-01,23893.8,24199.65,23473.15,23812.0,484334092,,,
2020-09-02,23769,23926.15,23482.55,23874.55,293508250,,,
2020-09-03,23986.15,24051.6,23451.65,23530.85,214818095,,,
2020-09-04,23119.15,23394.8,22876.9,23011.5,341042607,,,
2020-09-07,23036.25,23109.1,22716.25,22945.05,245264124,,,
2020-09-08,22971.2,23064.15,22641.4,22744.4,231451727,,,
2020-09-09,22486.7,22554.6,22080.4,22267.0,305088443,,,
2020-09-10,22466.55,22678.65,22225.25,22466.2,278551123,,,
2020-09-11,22509.95,22668.75,22205.95,22479.95,214789265,,,
2020-09-14,22683.35,22757.3,22028.15,22101.25,265397711,,,
2020-09-15,22202.8,22514.15,22062.35,22465.65,248826760,,,
2020-09-16,22476.3,22659.4,22216.5,22573.55,245862302,,,
2020-09-17,22352,22504.45,22267.05,22320.35,216408615,,,
2020-09-18,22439.35,22469.4,21784.9,22031.05,320585881,,,
2020-09-21,21983.4,22098.85,21274.3,21366.8,283525089,,,
2020-09-22,21445.25,21473.35,20958.45,21139.1,325400312,,,
2020-09-23,21350.8,21365.05,20821,21178.5,299197195,,,
2020-09-24,20898.8,20955.6,20404.9,20456.85,276420580,,,
2020-09-25,20740.8,21064.3,20430.7,20982.35,280646576,,,
2020-09-28,21152.05,21708.85,21055.1,21665.5,240223120,,,
2020-09-29,21770.9,21811.5,21280.6,21411.3,242993739,,,
2020-09-30,21405.25,21549.35,21128.5,21451.8,240051659,,,
2020-10-01,21685.25,22293.75,21664.15,22246.0,348728050,,,
2020-10-05,22352.1,22768.55,22247.25,22370.95,325414639,,,
2020-10-06,22673.05,22893.5,22521.05,22853.7,247980470,,,
2020-10-07,22836.95,23036.2,22607.8,22964.8,236098777,,,
2020-10-08,23150.25,23450.9,23063.6,23191.35,280136398,,,
2020-10-09,23312.6,23904.1,23132.45,23846.8,350978943,,,
2020-10-12,23955.6,24190.35,23552.6,23712.8,280694619,,,
2020-10-13,23663.05,23775.15,23431.5,23492.2,190829083,,,
2020-10-14,23353.15,23962.7,23149.45,23874.65,225363576,,,
2020-10-15,23920.35,24087.85,22970.95,23072.4,270328079,,,
2020-10-16,23219.85,23646.2,23148.95,23533.25,229438006,,,
2020-10-19,23902.9,24320.95,23754.85,24266.75,388154335,,,
2020-10-20,24117.35,24410.9,24039.85,24311.8,254147636,,,
2020-10-21,24444.2,24823.6,24099.85,24635.05,335657280,,,
2020-10-22,24447.35,24691.15,24250.2,24484.15,241407252,,,
2020-10-23,24669.2,24764.15,24360.85,24478.3,196845852,,,
2020-10-26,24525.8,24577.3,23867.75,24075.45,260452297,,,
2020-10-27,24288.05,24809.65,23924.2,24769.5,299009849,,,
2020-10-28,24737.85,24780.7,24057.95,24232.5,272722955,,,
2020-10-29,24063.5,24339.1,23822.05,24092.0,340550442,,,
2020-10-30,24090.15,24277.35,23612.7,23900.9,271824691,,,
2020-11-02,24367.6,25139,24120.6,24892.5,437217701,,,
2020-11-03,25108,25760.7,25085.7,25682.8,407591534,,,
2020-11-04,25539.55,25891,25142,25771.6,409247572,,,
2020-11-05,26174.8,26375.2,26000.05,26313.1,385307914,,,
2020-11-06,26274.1,26853.45,26135.3,26798.95,357689528,,,
2020-11-09,27088.95,27595,27068.95,27534.1,365124397,,,
2020-11-10,28039.45,28802.5,27916.9,28606.0,595796701,,,
2020-11-11,28713.15,29030.9,28211.1,28845.0,497507807,,,
2020-11-12,28633.75,28672.9,28066.05,28278.8,308960319,,,
2020-11-13,28108.7,28520.55,27703.3,28465.7,330891449,,,
2020-11-14,28685.7,28752.45,28431.85,28594.3,43672347,,,
2020-11-17,28792.25,29239.25,28722.9,29181.3,317307486,,,
2020-11-18,29107.9,29784.75,29056.75,29749.85,487620929,,,
2020-11-19,29302.6,29627.2,28819.55,28903.05,358602987,,,
2020-11-20,28935.75,29406.7,28580.9,29236.0,320010076,,,
2020-11-23,29432.8,29492.3,28852.9,29024.2,395630008,,,
2020-11-24,29265.6,29827.8,29206.75,29737.25,348058801,,,
2020-11-25,30021.9,30197.85,29132.3,29196.4,546078327,,,
2020-11-26,29370.4,29623,28923.1,29549.75,369368245,,,
2020-11-27,29622,29716.85,29368.7,29609.05,494394896,,,
2020-12-01,29844.8,29919.75,29511,29817.85,325606521,,,
2020-12-02,29876.7,29886.25,29149.9,29463.15,374276909,,,
2020-12-03,29728.9,29813,29379.4,29448.75,419239179,,,
2020-12-04,29573.4,30162.3,29473.5,30052.4,466911596,,,
2020-12-07,30062.6,30354.2,29950.6,30211.55,431765351,,,
2020-12-08,30300.3,30363.8,30025.2,30261.9,586847601,,,
2020-12-09,30335.05,30807.25,30326.7,30709.4,542515807,,,
2020-12-10,30545.35,30610,30202.1,30510.35,335772472,,,
2020-12-11,30555.3,30811.8,30328.45,30604.85,409937035,,,
2020-12-14,30735.15,30845.8,30624.25,30745.9,269034727,,,
2020-12-15,30805.4,30805.85,30345.75,30691.05,279367757,,,
2020-12-16,30920.35,30932.25,30587.1,30698.4,380587654,,,
2020-12-17,30791.2,30945.2,30643.9,30847.05,260660598,,,
2020-12-18,30841.85,30854.05,30374.5,30714.65,278144935,,,
2020-12-21,30595.8,30607.5,29201.2,29456.45,390941877,,,
2020-12-22,29607.5,29711.15,28976.75,29625.95,464415052,,,
2020-12-23,29560.75,29941.4,29446,29883.3,379383537,,,
2020-12-24,30071.65,30545.85,30007.8,30402.2,300013358,,,
2020-12-28,30558.85,30929.05,30538.15,30880.95,317207023,,,
2020-12-29,31006.9,31359.35,31002.6,31322.5,389215378,,,
2020-12-30,31479.8,31510.25,31007.15,31303.05,267799744,,,
2020-12-31,31295.9,31409.5,31088.1,31264.05,364121772,,,
2021-01-01,31297.3,31384.35,31188.25,31225.85,362816824,,,
2021-01-04,31485.15,31489.6,30893.65,31212.45,455777638,,,
2021-01-05,31041.1,31767.65,30935.55,31722.25,427039458,,,
2021-01-06,31839.95,31982.3,31548.15,31797.9,546145047,,,
2021-01-07,32129.8,32177.4,31911.5,31956.0,503480241,,,
2021-01-08,32298.05,32298.05,32002.95,32084.2,320076839,,,
2021-01-11,32280.3,32288.45,31836.95,31998.9,262149604,,,
2021-01-12,31835.05,32397.95,31725.85,32339.0,518130302,,,
2021-01-13,32546.6,32683.5,32148.25,32574.65,631806349,,,
2021-01-14,32526.7,32718.95,32442.35,32519.75,418770741,,,
2021-01-15,32508.9,32544.8,32044.35,32246.8,441548129,,,
2021-01-18,32275.15,32441.5,31650.9,31811.75,396843076,,,
2021-01-19,32082.9,32464.95,31863.95,32424.85,354794656,,,
2021-01-20,32388.95,32607.45,32322.9,32543.7,463373596,,,
2021-01-21,32732.8,32842.3,31985.55,32186.9,429690838,,,
2021-01-22,32088,32131.4,31119.9,31167.25,447189924,,,
2021-01-25,31507.15,31697.55,31013.65,31198.4,354685592,,,
2021-01-27,31236.25,31287.05,30165.65,30284.55,374955694,,,
2021-01-28,29812.3,30464.4,29687.7,30358.3,616602174,,,
2021-01-29,30700.65,31111.95,30254.55,30565.5,491234852,,,
2021-02-01,30976.35,33305.3,30906.45,33089.05,724603063,,,
2021-02-02,33589.05,34652.5,33583.15,34267.9,672200917,,,
2021-02-03,34555.6,34908.05,34011.9,34758.45,605204158,,,
2021-02-04,34548.9,35413.15,34238.9,35344.8,829671813,,,
2021-02-05,35634.95,36615.2,35545,35654.5,929584155,,,
2021-02-08,36073.85,36466.45,35872.25,35983.65,448653152,,,
2021-02-09,36058.8,36477.15,35636.85,36056.5,692481033,,,
2021-02-10,36042.35,36227.2,35428.15,35783.1,454605536,,,
2021-02-11,35687.25,36009.45,35573.3,35752.1,397926100,,,
2021-02-12,35736.6,36322.8,35700.25,36108.9,400613273,,,
2021-02-15,36501.4,37449.9,36405.1,37306.25,395960815,,,
2021-02-16,37492.6,37708.75,36762.75,37098.4,498415137,,,
2021-02-17,37041.95,37331.45,36764.25,36910.95,850487354,,,
2021-02-18,37088.75,37108.75,36367.45,36587.0,860331083,,,
2021-02-19,36371.55,36656.2,35584.6,35841.6,1057099488,,,
2021-02-22,35874.3,36128.9,35097.55,35257.2,558736003,,,
2021-02-23,35540.55,35680.85,34976,35116.95,495062997,,,
2021-02-24,35205.4,36567.65,35060.65,36452.3,272875395,,,
2021-02-25,36763.15,37232.2,36494,36549.0,455940302,,,
2021-02-26,35806.65,35902.9,34658.7,34803.6,583014812,,,
2021-03-01,35374.25,35581.1,34983.75,35296.0,321453194,,,
2021-03-02,35458.15,35747.05,35002.45,35419.7,313565974,,,
2021-03-03,35754.45,36455.15,35570.55,36368.05,526962435,,,
2021-03-04,35575.65,36316.4,35519.25,35802.5,518584470,,,
2021-03-05,35458.5,35616.05,34893.25,35228.15,479018691,,,
2021-03-08,35462.45,35827.3,35090.75,35275.75,300221829,,,
2021-03-09,35705.9,36077.8,35544.95,35865.65,276564848,,,
2021-03-10,36112.25,36176.9,35764.35,35938.3,210555025,,,
2021-03-12,36497.35,36497.35,35188.05,35496.65,273642948,,,
2021-03-15,35544.25,35544.25,34430.65,35182.55,353005770,,,
2021-03-16,35352,35405.05,34744.6,34804.6,311778180,,,
2021-03-17,34905.05,35100.5,34126.85,34229.25,294340779,,,
2021-03-18,34577.5,34759.85,33597.55,33856.8,365798753,,,
2021-03-19,33590.4,34355.4,33361,34161.6,457208862,,,
2021-03-22,34088.4,34148.9,33389.15,33603.45,298859239,,,
2021-03-23,33747.95,34360.05,33622,34184.4,365205246,,,
2021-03-24,33894.7,33970.65,33203.4,33293.25,345484145,,,
2021-03-25,33420.75,33550.15,32415.25,33006.45,486186269,,,
2021-03-26,33605.05,33610.65,33166.1,33318.2,291664756,,,
2021-03-30,33615.9,33990.8,33564.55,33875.1,374227813,,,
2021-03-31,33764.8,33773.1,33151.8,33303.9,317682921,,,
2021-04-01,33588,33949.15,33208.75,33858.0,275264439,,,
2021-04-05,33649.15,33697.75,32330.15,32678.85,306389349,,,
2021-04-06,32915.65,33007.65,32338.4,32501.35,263466128,,,
2021-04-07,32529.7,33191.7,32141.55,32991.2,301661823,,,
2021-04-08,33154.2,33306.8,32704.75,32782.85,242109321,,,
2021-04-09,32636.9,32972.15,32329.95,32448.05,342531390,,,
2021-04-12,31637.9,31698.05,30520.3,30792.0,500839301,,,
2021-04-13,30901.8,31885.45,30722.85,31771.6,394495718,,,
2021-04-15,31929.1,32187.05,31406.4,32112.85,359820808,,,
2021-04-16,32161.45,32325.15,31911.9,31977.45,282437841,,,
2021-04-19,30993.45,31304.3,30405.65,31208.4,371591981,,,
2021-04-20,31568.95,31731.65,30891,31112.7,301980700,,,
2021-04-22,30763.5,31834.5,30555.25,31782.6,324393822,,,
2021-04-23,31490.6,32148.4,31377.15,31722.3,333782207,,,
2021-04-26,32316.65,32603.7,32144.8,32275.15,312038031,,,
2021-04-27,32228.95,32807.1,32152.95,32735.35,298418626,,,
2021-04-28,32865.5,33777.7,32840.3,33722.8,354104361,,,
2021-04-29,33901.6,34287,33304.6,33714.5,381173342,,,
2021-04-30,33112.4,33455.25,32663.4,32781.8,356408638,,,
2021-05-03,32368.55,32566.6,31906.55,32465.75,313628139,,,
2021-05-04,32610.4,33011.55,32191.4,32270.35,672537145,,,
2021-05-05,32577.1,32862.15,32068.55,32783.7,343564356,,,
2021-05-06,32900.75,32956.35,32564,32827.8,268011511,,,
2021-05-07,33041.65,33259.15,32771.35,32904.5,261346010,,,
2021-05-10,33175.3,33297.6,33028.15,33142.4,366829284,,,
2021-05-11,32640.95,33154.3,32611.7,32872.2,410859353,,,
2021-05-12,32717.65,32747.7,32352.3,32452.3,530601264,,,
2021-05-14,32495.15,32622.65,32115.5,32169.55,344502670,,,
2021-05-17,32437.85,33506.9,32318.7,33459.25,432480348,,,
2021-05-18,33893.1,34142.85,33730.45,33922.4,385809306,,,
2021-05-19,33717.1,33959.3,33608.25,33685.2,310365750,,,
2021-05-20,33692.55,33833.7,33273.95,33334.55,498149396,,,
2021-05-21,33559.8,34694.45,33559.75,34606.9,534919600,,,
2021-05-24,34869.3,35216.1,34528.3,34943.6,618209361,,,
2021-05-25,35095,35125.85,34410.4,34662.0,349434738,,,
2021-05-26,34757.15,34897.95,34462.5,34684.2,321416671,,,
2021-05-27,34664.2,35220.8,34529.7,35095.05,726180251,,,
2021-05-28,35345.65,35436.65,34977.2,35141.45,551320823,,,
2021-05-31,35097.45,35584.3,34930.1,35526.65,379880136,,,
2021-06-01,35639.75,35713.9,35241.2,35337.2,323916139,,,
2021-06-02,35271.6,35415.85,35070.3,35373.75,591363574,,,
2021-06-03,35536.45,35723.7,35413,35649.0,421766510,,,
2021-06-04,35657.85,35810.9,35176.15,35291.65,282780039,,,
2021-06-07,35460.8,35545.85,35338.55,35443.65,253219977,,,
2021-06-08,35433.8,35449.5,34962.65,35085.3,214827767,,,
2021-06-09,35114.25,35402.45,34641.2,34800.5,315893506,,,
2021-06-10,34903.6,35165.65,34734.4,35131.2,324664716,,,
2021-06-11,35324.65,35344,34891.3,35047.4,192127390,,,
2021-06-14,34936.55,34995.15,34374.35,34950.6,311604282,,,
2021-06-15,35038.05,35317.4,34917.9,35247.75,170044245,,,
2021-06-16,35196.25,35380,34916.2,35003.5,157933211,,,
2021-06-17,34619.8,34882.4,34458.1,34605.4,199243725,,,
2021-06-18,34735.15,34787.4,33908.95,34558.0,274819851,,,
2021-06-21,34109.45,34927.65,33937.5,34871.3,260354639,,,
2021-06-22,35084.9,35281.9,34664.35,34745.0,264369582,,,
2021-06-23,34911.85,34937.65,34525.45,34574.0,315407199,,,
2021-06-24,34687.7,34935.3,34592.35,34827.0,210383466,,,
2021-06-25,34916.65,35491.95,34915.85,35364.65,236854047,,,
2021-06-28,35488.2,35576.95,35236.45,35359.45,320196203,,,
2021-06-29,35320.45,35337.45,34913.7,35010.3,266274918,,,
2021-06-30,35001.9,35214.9,34730.45,34772.2,249544293,,,
2021-07-01,34866,34917.65,34650.95,34684.0,164003666,,,
2021-07-02,34728.1,34894.45,34632.6,34809.9,165618523,,,
2021-07-05,35010.95,35234.3,34926.4,35212.0,164345876,,,
2021-07-06,35173.6,35807.45,35165.55,35579.15,179452046,,,
2021-07-07,35550.6,35795.75,35427.65,35771.3,151482780,,,
2021-07-08,35603.25,35811,35134.65,35274.1,169181977,,,
2021-07-09,35163.75,35225.2,34859.9,35071.95,145257589,,,
2021-07-12,35285.05,35394.3,35060.35,35198.9,183089619,,,
2021-07-13,35480.05,35727.85,35340.7,35673.4,134145673,,,
2021-07-14,35585.85,35804.05,35434.75,35668.25,103104332,,,
2021-07-15,35757.45,35985.25,35625.7,35907.65,116401975,,,
2021-07-16,35977.95,35977.95,35674.75,35751.8,124898578,,,
2021-07-19,35070.5,35347.05,34899.2,35079.2,130897303,,,
2021-07-20,34791.15,34894.15,34357.35,34415.45,159709578,,,
2021-07-22,34774.55,34989.1,34557.85,34677.3,164037904,,,
2021-07-23,34748.35,35088,34404.75,35034.4,200257651,,,
2021-07-26,34947.85,35138.2,34669.55,34949.7,179131153,,,
2021-07-27,35029.3,35186.1,34713.55,34797.45,173044876,,,
2021-07-28,34839.45,34841.55,34115.2,34532.9,174745645,,,
2021-07-29,34740.3,34778.15,34495.2,34691.5,195999122,,,
2021-07-30,34698.75,34738.75,34445.4,34584.35,174178173,,,
2021-08-02,34760.9,34861.75,34588.25,34710.0,241611859,,,
2021-08-03,34660.75,35238.45,34649.2,35207.45,254949840,,,
2021-08-04,35388.15,36219.8,35313,36028.05,363137299,,,
2021-08-05,36093.95,36115.45,35661.3,35834.75,312002845,,,
2021-08-06,35875.8,36080.1,35700.45,35809.25,230463834,,,
2021-08-09,35824.2,36159.85,35612.3,36028.95,166874234,,,
2021-08-10,35954.55,36317,35890.5,36034.1,201187741,,,
2021-08-11,36218.25,36227.55,35531.35,35806.4,200203008,,,
2021-08-12,35825.4,35998.15,35702.9,35937.05,122331527,,,
2021-08-13,36000.75,36233.3,35937.1,36169.35,125846393,,,
2021-08-16,36100.65,36261.55,36032.4,36094.5,87300657,,,
2021-08-17,35935.05,35993.7,35611.85,35867.45,118332001,,,
2021-08-18,36222.5,36248.9,35432,35554.5,140479197,,,
2021-08-20,35146.5,35306.5,34926.5,35033.85,181201194,,,
2021-08-23,35424.2,35427.4,34817.5,35124.4,174160064,,,
2021-08-24,35200.75,35795.3,35070,35712.1,173607876,,,
2021-08-25,35768.85,35910.3,35499.65,35586.25,144304924,,,
2021-08-26,35485.95,35785.8,35411.8,35617.55,136431065,,,
2021-08-27,35559.75,35727.9,35359.25,35627.8,120863177,,,
2021-08-30,35781.05,36398.45,35721.9,36347.65,150364401,,,
2021-08-31,36367.4,36552.8,36216.2,36424.6,210320042,,,
2021-09-01,36591.45,36997.7,36487.15,36574.3,181520267,,,
2021-09-02,36588.4,36895.55,36469,36831.3,118881969,,,
2021-09-03,36883.65,37140,36563.2,36761.15,155572966,,,
2021-09-06,36878.25,36923.65,36554.45,36592.35,88610035,,,
2021-09-07,36558.85,36685.85,36151.95,36468.8,124504318,,,
2021-09-08,36519.7,36855.9,36393.6,36768.2,175840330,,,
2021-09-09,36725.5,36857.2,36566.7,36683.2,83638944,,,
2021-09-13,36608.45,36724.85,36327.05,36471.8,82205571,,,
2021-09-14,36639.95,36756,36529.65,36613.05,109343491,,,
2021-09-15,36543.55,36949.7,36496.05,36852.25,177854499,,,
2021-09-16,36946,37720.15,36907.75,37668.6,423076588,,,
2021-09-17,37929.5,38112.75,37396.05,37811.95,335066214,,,
2021-09-20,37388.2,37802.75,37068.45,37145.7,152042291,,,
2021-09-21,37238.4,37340.7,36525.95,37235.85,153954277,,,
2021-09-22,37277.1,37328.6,36885.6,36944.65,106372965,,,
2021-09-23,37241.25,37830.75,37216.15,37771.7,139137134,,,
2021-09-24,37954,38112.6,37680,37830.3,138418570,,,
2021-09-27,38054.75,38355.2,37968.2,38171.25,112955375,,,
2021-09-28,38360,38377.25,37315.2,37945.0,200987747,,,
2021-09-29,37601.1,37923.45,37371.05,37743.0,260519352,,,
2021-09-30,37677.8,37884.85,37354.25,37425.1,235076302,,,
2021-10-01,37140.4,37299.4,36876.35,37225.9,189209173,,,
2021-10-04,37392.15,37670.7,37355.6,37579.65,146438070,,,
2021-10-05,37499.8,37786.6,37364.75,37741.0,153094965,,,
2021-10-06,37768.8,38106.85,37452,37521.55,204213956,,,
2021-10-07,37894,37923.65,37650.25,37753.2,136415691,,,
2021-10-08,37906.4,38105.2,37674.35,37775.25,168175930,,,
2021-10-11,37782.75,38495.3,37744.65,38293.8,136093225,,,
2021-10-12,38178.35,38609.6,38144.6,38521.5,201279829,,,
2021-10-13,38735.3,38779.05,38502.7,38635.75,205858894,,,
2021-10-14,38684.65,39375.05,38673,39340.9,249639376,,,
2021-10-18,39794.25,39947.6,39569.55,39684.8,580029143,,,
2021-10-19,39927.3,40011.15,39394.25,39540.5,274854608,,,
2021-10-20,39545.45,39774.55,39292.8,39518.2,236894524,,,
2021-10-21,39676.55,40200.45,39428.1,40030.2,271266226,,,
2021-10-22,40192.65,40587.35,40149.55,40323.65,370521433,,,
2021-10-25,40961.25,41829.6,40508.1,41192.4,476829654,,,
2021-10-26,41057.75,41367.25,40829.15,41238.3,437106559,,,
2021-10-27,41234.55,41347,40750,40874.35,322833423,,,
2021-10-28,40915.15,40931.05,39350.2,39508.95,512721476,,,
2021-10-29,39424.55,39775.25,38426.65,39115.6,341299932,,,
2021-11-01,39432.15,39862.6,39120.65,39763.75,203227931,,,
2021-11-02,39796.9,40107.6,39590.7,39938.45,265000402,,,
2021-11-03,40040.65,40160.2,39304.85,39402.05,267471244,,,
2021-11-04,39669.1,39734.7,39514.15,39573.7,38771464,,,
2021-11-08,39674.05,39674.05,38932.15,39438.25,212859120,,,
2021-11-09,39517.85,39560.6,39223.4,39368.8,203521905,,,
2021-11-10,39206.2,39220.3,38873.8,39023.25,167942059,,,
2021-11-11,38913.05,38929.95,38346.05,38560.2,146046747,,,
2021-11-12,38707.15,38822.85,38467.8,38733.35,136008185,,,
2021-11-15,38849.45,39117.15,38606.6,38702.35,112339108,,,
2021-11-16,38710.9,38724.7,38211.1,38307.1,129073386,,,
2021-11-17,38113.4,38456.3,37981.2,38041.55,139261045,,,
2021-11-18,38071.9,38233.95,37748.45,37976.25,238703538,,,
2021-11-22,38232.15,38241,36655.4,37128.8,209492175,,,
2021-11-23,36787,37448.75,36647.55,37272.8,188686871,,,
2021-11-24,37384.75,37891.9,37238.05,37441.95,157620877,,,
2021-11-25,37362.05,37507.95,37118.4,37364.75,140754665,,,
2021-11-26,36830.9,36868.9,35904.1,36025.5,211362819,,,
2021-11-29,36224.45,36347.85,35327.9,35976.45,187220921,,,
2021-11-30,35958.8,36774.2,35526.35,35695.3,227277255,,,
2021-12-01,35902.9,36445.35,35805,36364.9,173851062,,,
2021-12-02,36281.85,36563.5,36166.7,36508.25,131729305,,,
2021-12-03,36497.3,36844,36062.85,36197.15,138908168,,,
2021-12-06,36252.75,36344.55,35696.75,35735.9,136034034,,,
2021-12-07,36086.95,36820.7,36013.95,36618.4,146690900,,,
2021-12-08,37052.75,37384.8,36905.15,37284.7,164970767,,,
2021-12-09,37331.75,37397.55,36884.45,37082.45,123180683,,,
2021-12-10,37083.15,37153.25,36824.4,37105.65,170851309,,,
2021-12-13,37358.2,37581.05,36861.9,36925.25,157271322,,,
